,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss
63,0.9750000238418579,0.8125,0.4000000059604645,0.06538388878107071,0.7503824830055237,4.941920757293701
64,0.9750000238418579,0.875,0.4000000059604645,0.0579107403755188,0.7234129309654236,5.076113224029541
65,0.9750000238418579,0.8125,0.4000000059604645,0.07053039968013763,0.6991837024688721,5.230624675750732
66,1.0,0.8125,0.4000000059604645,0.06660183519124985,0.6047112345695496,5.334377765655518
67,1.0,0.8125,0.20000000298023224,0.06487984955310822,0.7582846283912659,5.422643661499023
68,1.0,0.8125,0.20000000298023224,0.05107969045639038,0.592056930065155,5.377058982849121
69,0.9750000238418579,0.8125,0.4000000059604645,0.049290865659713745,0.7718374133110046,5.190075874328613
70,0.949999988079071,0.8125,0.20000000298023224,0.06537319719791412,0.7119636535644531,5.285308837890625
71,1.0,0.8125,0.20000000298023224,0.05132080987095833,0.7961185574531555,5.441807270050049
72,0.949999988079071,0.8125,0.20000000298023224,0.1277659833431244,0.6331900358200073,5.641881942749023
73,0.9750000238418579,0.8125,0.20000000298023224,0.08886568993330002,0.682322084903717,5.524311542510986
74,0.9750000238418579,0.8125,0.4000000059604645,0.05864548683166504,0.77147376537323,5.213212490081787
75,1.0,0.875,0.4000000059604645,0.05697626993060112,0.9065600633621216,5.1416425704956055
76,1.0,0.8125,0.4000000059604645,0.05836530402302742,0.8820778131484985,5.355737686157227
77,1.0,0.8125,0.20000000298023224,0.043494634330272675,0.7295860052108765,5.661017417907715
78,0.9750000238418579,0.8125,0.20000000298023224,0.07873561978340149,0.8445946574211121,5.930063724517822
79,0.9750000238418579,0.8125,0.20000000298023224,0.05624125525355339,0.7682626843452454,5.843211650848389
80,1.0,0.8125,0.20000000298023224,0.05063972622156143,0.7458337545394897,5.823363304138184
81,1.0,0.8125,0.20000000298023224,0.039008669555187225,0.7894816994667053,5.698531150817871
82,1.0,0.8125,0.20000000298023224,0.04313291236758232,0.7122659683227539,5.585103988647461
83,1.0,0.8125,0.20000000298023224,0.04647122696042061,0.7458146810531616,5.619614601135254
84,0.9750000238418579,0.8125,0.20000000298023224,0.04458935558795929,0.8180503845214844,5.655266284942627
85,0.9750000238418579,0.8125,0.20000000298023224,0.045465145260095596,0.6317116618156433,5.800017356872559
86,0.9750000238418579,0.8125,0.20000000298023224,0.05453864857554436,0.7853360772132874,5.678714275360107
87,0.9750000238418579,0.875,0.4000000059604645,0.05692748352885246,0.758574366569519,5.449990749359131
88,0.9750000238418579,0.8125,0.20000000298023224,0.05313505977392197,0.8581563830375671,5.5779900550842285
89,0.949999988079071,0.8125,0.20000000298023224,0.08331453800201416,0.6050446629524231,6.039219856262207
90,0.9750000238418579,0.8125,0.20000000298023224,0.06341653317213058,0.7501077651977539,6.212327003479004
91,0.9750000238418579,0.8125,0.20000000298023224,0.0596483051776886,0.7044578194618225,5.86269474029541
92,0.9750000238418579,0.8125,0.4000000059604645,0.0630684569478035,0.9196491241455078,5.58036994934082
93,0.9750000238418579,0.8125,0.4000000059604645,0.05371304601430893,0.8959409594535828,5.548611640930176
94,0.949999988079071,0.8125,0.4000000059604645,0.07619644701480865,0.8487773537635803,5.505421161651611
95,0.9750000238418579,0.8125,0.4000000059604645,0.04529101401567459,0.7779212594032288,5.723904609680176
96,1.0,0.8125,0.4000000059604645,0.03737104684114456,0.7903513312339783,5.7545623779296875
97,1.0,0.8125,0.4000000059604645,0.03970582038164139,0.8310565948486328,5.74556827545166
98,1.0,0.8125,0.4000000059604645,0.04152771085500717,0.9925259947776794,5.650132179260254
99,0.949999988079071,0.8125,0.4000000059604645,0.06902759522199631,0.8819772601127625,5.735287189483643
100,1.0,0.8125,0.20000000298023224,0.04934956878423691,0.8178848028182983,6.5827436447143555
